priority,verdict,skip_reason,type,pr,title,author,merged_by,reviewers,subsystems,merged_at,labels,additions,deletions,files_in_release,files_total,files_existing,files_new,merge_sha,url
90,CANDIDATE,,runtime_bug,#34187,[Bugfix] Fix DP Attention Padding in Dummy Run,LucasWilkinson,robertgshaw2-redhat,robertgshaw2-redhat; gemini-code-assist,worker,2026-02-10,"bug, ready, v1",1,0,1,1,vllm/v1/worker/gpu_model_runner.py,,81e217fe6b5a3030aa5c4d859a2125b81979bee4,https://github.com/vllm-project/vllm/pull/34187
90,CANDIDATE,,runtime_bug,#29387,[BugFix] Avoid prefix cache hit in the same schedule step for mamba layers,heheda12345,heheda12345,heheda12345; gemini-code-assist; Josephasafg; tdoublep,scheduler,2026-02-10,"bug, documentation, ready, v1",78,3,6,6,tests/models/language/generation/test_hybrid.py | tests/v1/core/test_prefix_caching.py | vllm/v1/core/kv_cache_coordinator.py | vllm/v1/core/kv_cache_manager.py | vllm/v1/core/sched/scheduler.py | vllm/v1/core/single_type_kv_cache_manager.py,,97fa8f65909d4d8f2eb0edc2137fb22f576a5b25,https://github.com/vllm-project/vllm/pull/29387
90,CANDIDATE,,runtime_bug,#34220,[V1][BugFix] Fix EAGLE3 encoder cache miss with disable_chunked_mm_input,KrxGu,DarkLight1337,gemini-code-assist; copilot-pull-request-reviewer; DarkLight1337; KrxGu,scheduler,2026-02-10,"bug, ready, v1",75,1,2,2,tests/v1/core/test_scheduler.py | vllm/v1/core/sched/scheduler.py,,748625cdafd7898b163115d8c33c7c5521a708e8,https://github.com/vllm-project/vllm/pull/34220
90,CANDIDATE,,runtime_bug,#34077,[BUGFIX] Fix accuracy bugs in Qwen3-Next MTP,vadiklyutiy,mgoin,gemini-code-assist; vadiklyutiy; mgoin,attention,2026-02-10,"bug, ready, v1, qwen",18,4,1,1,vllm/v1/attention/backends/gdn_attn.py,,000214c4bb3f4fb61989eea19c625aedd0559ace,https://github.com/vllm-project/vllm/pull/34077
90,CANDIDATE,,runtime_bug,#32947,[Bugfix] Fix weights offloading for sleep mode,jseppanen,hmellor,gemini-code-assist; tlrmchlsmth; LucasWilkinson; hmellor,worker,2026-02-10,"bug, ready, v1",4,3,1,1,vllm/v1/worker/gpu_worker.py,,506ad7d7c178ac20f2140cfaac1ae657683e8013,https://github.com/vllm-project/vllm/pull/32947
90,CANDIDATE,,runtime_bug,#34021,[Bugfix] Fix Worker.load_model context-manager composition for sleep mode,tianshu-Michael-yu,DarkLight1337,gemini-code-assist; ywang96; youkaichao,worker,2026-02-11,"bug, ready, v1",4,3,1,1,vllm/v1/worker/gpu_worker.py,,0e725a7d22b90f9b2b5175a75a2e3021139cf3fa,https://github.com/vllm-project/vllm/pull/34021
90,CANDIDATE,,runtime_bug,#34382,[BUG] Reset running requests when clearing cache for pause/resume,hao-aaron,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat; njhill,engine,2026-02-12,"bug, ready, v1",1,1,1,1,vllm/v1/engine/async_llm.py,,7b5a8b4a9dd6eb26057e3c8e0fa07db0d89f6d54,https://github.com/vllm-project/vllm/pull/34382
90,CANDIDATE,,runtime_bug,#34440,[BugFix] Fix and optimize max_num_blocks_per_req calculation for MambaSpec,peakcrosser7,vllm-bot,gemini-code-assist; peakcrosser7; heheda12345,worker,2026-02-13,"bug, ready, v1",6,11,1,1,vllm/v1/worker/gpu_model_runner.py,,7a8a46ddcb05ba754e1f0f3f428ebbeb572d0f02,https://github.com/vllm-project/vllm/pull/34440
90,CANDIDATE,,runtime_bug,#34418,[Bug Fix] Fix MambaManager.cache_blocks() crash on null blocks in align mode,haosdent,vllm-bot,gemini-code-assist; Josephasafg; haosdent; peakcrosser7; heheda12345,scheduler,2026-02-13,"bug, ready, v1",48,0,2,2,tests/v1/core/test_prefix_caching.py | vllm/v1/core/single_type_kv_cache_manager.py,,4137c5dfa7c0de6c0ff74ad3774224b6b3280349,https://github.com/vllm-project/vllm/pull/34418
90,CANDIDATE,,runtime_bug,#34618,(bugfix): Fixed encode in LLM entrypoint for IOProcessr plugin prompts,christian-pinto,vllm-bot,gemini-code-assist; DarkLight1337,api/frontend,2026-02-16,"bug, documentation, frontend, ready",17,5,3,3,examples/pooling/plugin/prithvi_geospatial_mae_io_processor.py | tests/plugins_tests/test_io_processor_plugins.py | vllm/entrypoints/llm.py,,6930becd453ab81dce074505521a41a397d0c727,https://github.com/vllm-project/vllm/pull/34618
90,CANDIDATE,,runtime_bug,#34457,[Bugfix][MTP][Sparse MLA] Allow sparse MLA with MTP to run with FULL cudagraphs,MatthewBonanni,robertgshaw2-redhat,gemini-code-assist; jeejeelee; LucasWilkinson,attention,2026-02-17,"bug, documentation, performance, ready, v1, nvidia",17,6,2,2,docs/design/cuda_graphs.md | vllm/v1/attention/backends/mla/indexer.py,,dc5fa77a4eb6680339cb77abe713fb22d7795560,https://github.com/vllm-project/vllm/pull/34457
90,CANDIDATE,,runtime_bug,#34866,[BUGFIX] Fix `_dummy_run` missing `prepare_inputs_event` synchronization,vadiklyutiy,ywang96,gemini-code-assist; vadiklyutiy; njhill,worker,2026-02-20,"bug, ready, v1, claude-code-assisted",31,26,1,1,vllm/v1/worker/gpu_model_runner.py,,59965affbd6e652a3c8ed229b66ef34a681e5693,https://github.com/vllm-project/vllm/pull/34866
90,CANDIDATE,,runtime_bug,#34898,[Bug] Refactor max_num_batched_tokens to account for drafting,benchislett,benchislett,gemini-code-assist; benchislett; LucasWilkinson,"config, scheduler, spec_decode",2026-02-22,"bug, speculative-decoding, ready, v1",63,20,5,5,vllm/config/scheduler.py | vllm/config/speculative.py | vllm/config/vllm.py | vllm/v1/core/sched/scheduler.py | vllm/v1/spec_decode/eagle.py,,682566b18e69d12a1ee603906417f508d61ac7ea,https://github.com/vllm-project/vllm/pull/34898
90,CANDIDATE,,runtime_bug,#35075,[Bug][DSV3.2] Always prepare metadata for DeepGEMM Sparse Attention,benchislett,vllm-bot,gemini-code-assist; LopezCastroRoberto; LucasWilkinson; tlrmchlsmth; mgoin,attention,2026-02-24,"bug, ready, v1",4,2,1,1,vllm/v1/attention/backends/mla/indexer.py,,9fa5b25a238c08fae8acf507e5dbc923f5b2e5cb,https://github.com/vllm-project/vllm/pull/35075
90,CANDIDATE,,runtime_bug,#35338,[Bugfix] Fix AttributeError in SMControlContextManager,LucasWilkinson,vllm-bot,gemini-code-assist; robertgshaw2-redhat; mgoin,worker,2026-02-26,"bug, ready, v1",1,1,1,1,vllm/v1/worker/gpu_ubatch_wrapper.py,,9511a3f8eec6992d8834ad85af855683bd74ba29,https://github.com/vllm-project/vllm/pull/35338
90,CANDIDATE,,runtime_bug,#35082,[Bugfix] Fix DCP + FA3 crash due to missing num_splits in _forward_with_dcp,haosdent,DarkLight1337,gemini-code-assist; LucasWilkinson; haosdent,attention,2026-02-27,"bug, ready, v1",2,0,1,1,vllm/v1/attention/backends/flash_attn.py,,6d4f9d3ad5aa3750697edcf013ad080619ae25e9,https://github.com/vllm-project/vllm/pull/35082
90,CANDIDATE,,runtime_bug,#34832,"Revert ""[Bugfix] Disable TRTLLM attention with KV transfer enabled (#33192)""",ZhanqiuHu,NickLucche,gemini-code-assist; NickLucche,attention,2026-03-01,"bug, ready, v1, nvidia",0,17,1,1,vllm/v1/attention/backends/flashinfer.py,,57a96e26c913cb9fae96c9e600fa4ff10dc40a1a,https://github.com/vllm-project/vllm/pull/34832
90,CANDIDATE,,runtime_bug,#34119,[Fix Bug]`num_active_loras` always equals to zero ,RunkaiTao,jeejeelee,gemini-code-assist; varun-sundar-rabindranath; dcmaddix; RunkaiTao; jeejeelee,"lora, worker",2026-03-02,"bug, ready, v1, gpt-oss",58,29,7,7,tests/lora/test_fused_moe_lora_kernel.py | tests/lora/test_gptoss_tp.py | vllm/lora/ops/triton_ops/fused_moe_lora_op.py | vllm/lora/ops/triton_ops/lora_expand_op.py | vllm/lora/ops/triton_ops/lora_kernel_metadata.py | vllm/lora/ops/triton_ops/lora_shrink_op.py | vllm/v1/worker/gpu_model_runner.py,,ada4f4fadd20372b1bf349961a1e442b2d07c53d,https://github.com/vllm-project/vllm/pull/34119
90,CANDIDATE,,runtime_bug,#35917,[Model Runner V2] Fix inputs_embeds=None bug for MM models,WoosukKwon,WoosukKwon,gemini-code-assist; njhill,worker,2026-03-03,"bug, v1",3,1,1,1,vllm/v1/worker/gpu/model_runner.py,,467886a0c48b37552c8a2f3bdea99e96f2e98f8c,https://github.com/vllm-project/vllm/pull/35917
90,CANDIDATE,,runtime_bug,#35916,[Bugfix] Fix coord_socket assertion in DPEngineCoreProc for offline DP mode,jaewonlee-fb,zhuohan123,gemini-code-assist; houseroad; njhill; jaewonlee-fb,engine,2026-03-04,"bug, ready, v1",5,1,1,1,vllm/v1/engine/core.py,,f22ff2958c398ae0950598cdbb9c677c027fa5db,https://github.com/vllm-project/vllm/pull/35916
90,CANDIDATE,,runtime_bug,#35616,[Bugfix] Improve engine ready timeout error message,lailoo,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat; hickeyma,engine,2026-03-04,"bug, ready, v1",13,4,1,1,vllm/v1/engine/core_client.py,,097eb544e9a22810c9b7a59e586b61627b308362,https://github.com/vllm-project/vllm/pull/35616
90,CANDIDATE,,runtime_bug,#34571,[Bugfix] Cap FULL decode cudagraph sizes for Mamba/hybrid models (#34094),haosdent,tdoublep,gemini-code-assist; tdoublep; ZJY0516; haosdent; benchislett; BoyuanFeng,"config, worker",2026-03-04,"bug, ready, v1, nvidia",230,0,4,4,tests/compile/test_config.py | tests/v1/worker/test_gpu_model_runner.py | vllm/config/compilation.py | vllm/v1/worker/gpu_model_runner.py,,d6e04f4c43612eb9fbbafc3723da8144d54dfde9,https://github.com/vllm-project/vllm/pull/34571
90,CANDIDATE,,runtime_bug,#36013,[Bugfix] Fix race in non-blocking num_accepted_tokens GPU->CPU copy,tdoublep,njhill,gemini-code-assist; benchislett,worker,2026-03-04,"bug, ready, v1",6,0,1,1,vllm/v1/worker/gpu_model_runner.py,,be0a3f7570726ca49cc9b53f9b48175418bddda0,https://github.com/vllm-project/vllm/pull/36013
90,CANDIDATE,,runtime_bug,#35478,[BugFix] Fix engine hanging after KV cache initialization failure,842974287,vllm-bot,gemini-code-assist; houseroad,engine,2026-03-06,"bug, ready, v1",59,25,2,2,vllm/v1/engine/core.py | vllm/v1/engine/utils.py,,0a208d1f549a5e35605af5b01685d64cd727b73b,https://github.com/vllm-project/vllm/pull/35478
90,CANDIDATE,,runtime_bug,#36262,"Revert ""[BugFix] Fix engine hanging after KV cache initialization fai…",njhill,vllm-bot,DarkLight1337; gemini-code-assist,engine,2026-03-06,"bug, v1",25,59,2,2,vllm/v1/engine/core.py | vllm/v1/engine/utils.py,,26bd43b52df305c5610efed9e72261d263b9fe75,https://github.com/vllm-project/vllm/pull/36262
90,CANDIDATE,,runtime_bug,#36416,[Bugfix] Clear stale CG keys after memory profiling,MatthewBonanni,MatthewBonanni,gemini-code-assist; njhill,worker,2026-03-09,"bug, ready, v1, nvidia",3,0,1,1,vllm/v1/worker/gpu_model_runner.py,,00c4cb5606ae4f7ba80485f4a2756df33a2d4065,https://github.com/vllm-project/vllm/pull/36416
90,CANDIDATE,,runtime_bug,#36553,[BugFix] Remove incorrect assert in split_decodes_and_prefills,WoosukKwon,WoosukKwon,gemini-code-assist,attention,2026-03-10,"bug, ready, v1",0,1,1,1,vllm/v1/attention/backends/utils.py,,006aea17d7de338ab9f9e13bfe566715782d19a4,https://github.com/vllm-project/vllm/pull/36553
90,CANDIDATE,,runtime_bug,#36519,[Bugfix][Sparse MLA] report indexer CG support properly,MatthewBonanni,vllm-bot,LopezCastroRoberto; gemini-code-assist; MatthewBonanni; pavanimajety,attention,2026-03-10,"bug, ready, v1",15,3,1,1,vllm/v1/attention/backends/mla/indexer.py,,9095cbbfb6f68f3f7abc7f55c74768e9f7b1d0a7,https://github.com/vllm-project/vllm/pull/36519
90,CANDIDATE,,runtime_bug,#36691,[Bugfix] Fix DeepSeek V3.2 OOM during CG memory profiling,MatthewBonanni,MatthewBonanni,gemini-code-assist; njhill,worker,2026-03-11,"bug, ready, v1, deepseek",5,7,1,1,vllm/v1/worker/gpu_model_runner.py,,8ab3d7427cf54f2505c934344c7c7ecd2ce32c99,https://github.com/vllm-project/vllm/pull/36691
90,CANDIDATE,,runtime_bug,#35194,[Bugfix] Surface exceptions from non-blocking execute_model in UniProcExecutor to avoid DP deadlocks,fangyuchu,njhill,gemini-code-assist; fangyuchu; njhill,engine,2026-03-11,"bug, ready, v1",10,4,2,2,vllm/v1/engine/core.py | vllm/v1/executor/uniproc_executor.py,,fa0d353acfa3de7610fdcdb6d23b3b34109c5749,https://github.com/vllm-project/vllm/pull/35194
90,CANDIDATE,,runtime_bug,#35811,[BUG] Fix async rlhf tests,hao-aaron,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat; kouroshHakha,worker,2026-03-11,"bug, documentation, ready, ci/build, v1",5,1,2,2,.buildkite/test_areas/distributed.yaml | vllm/v1/worker/gpu_worker.py,,d6b61e5166ac3eec7f828d0a102c30a76f6aecf3,https://github.com/vllm-project/vllm/pull/35811
90,CANDIDATE,,runtime_bug,#36822,[BugFix] Fix multiple/duplicate stdout prefixes,njhill,DarkLight1337,gemini-code-assist; alvinttang; DarkLight1337,"api/frontend, engine",2026-03-12,"bug, frontend, ready, v1",21,37,4,4,vllm/entrypoints/cli/serve.py | vllm/utils/system_utils.py | vllm/v1/engine/core.py | vllm/v1/engine/utils.py,,36735fd77224467e6580f3bd48eb32d4fca8c72e,https://github.com/vllm-project/vllm/pull/36822
90,CANDIDATE,,runtime_bug,#36952,[Bugfix][Spec Decode] Avoid double call of Ngram CPU,ekagra-ranjan,benchislett,gemini-code-assist; benchislett,worker,2026-03-13,"bug, ready, v1",0,9,1,1,vllm/v1/worker/gpu_model_runner.py,,d0b402974ffa2c26090ab0d816288b4bcd09f761,https://github.com/vllm-project/vllm/pull/36952
90,CANDIDATE,,runtime_bug,#37008,"[BugFix] Fix ""DP Coordinator receives unexpected..."" messages",njhill,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat,engine,2026-03-13,"bug, ready, v1",2,2,1,1,vllm/v1/engine/coordinator.py,,54a6db827ff618c4492f656fae82654def163f13,https://github.com/vllm-project/vllm/pull/37008
90,CANDIDATE,,runtime_bug,#34158,[Bugfix] Relax TRTLLM KV cache contiguity assertion for cross-layer layout,Etelis,mgoin,gemini-code-assist; mgoin; Etelis; pavanimajety,attention,2026-03-16,"bug, ready, v1, nvidia",27,2,1,1,vllm/v1/attention/backends/flashinfer.py,,5ae685c1c85bb659476a21ce7a2457eb6cccc4bb,https://github.com/vllm-project/vllm/pull/34158
90,CANDIDATE,,runtime_bug,#37197,[BUGFIX][Mamba] Use uint64 for address in KVBlockZeroer,jikunshang,tdoublep,gemini-code-assist; tdoublep,worker,2026-03-16,"bug, ready, v1",1,1,1,1,vllm/v1/worker/utils.py,,d157216093ac50603bab5c2236437cdc68512f6d,https://github.com/vllm-project/vllm/pull/37197
90,CANDIDATE,,runtime_bug,#36030,[BugFix] Correct max memory usage for multiple KV-cache groups,peakcrosser7,heheda12345,gemini-code-assist; heheda12345; repne; swtb3; tdoublep,scheduler,2026-03-17,"bug, ready, v1",45,2,2,2,tests/v1/core/test_kv_cache_utils.py | vllm/v1/core/kv_cache_utils.py,,45f526d65237d9073a5f3be166b306580687f210,https://github.com/vllm-project/vllm/pull/36030
90,CANDIDATE,,runtime_bug,#35243,[Bugfix] Fix DP MTP Dummy Run,benchislett,benchislett,gemini-code-assist; LucasWilkinson,worker,2026-03-17,"bug, ready, v1",2,1,1,1,vllm/v1/worker/gpu_worker.py,,f63ed7b5aca634b23d070b9cd9f654f0c74b65ad,https://github.com/vllm-project/vllm/pull/35243
90,CANDIDATE,,runtime_bug,#37442,[Bugfix] Zero-init MLA attention output buffers to prevent NaN from CUDA graph padding,elvircrn,tlrmchlsmth,gemini-code-assist; varun-sundar-rabindranath; tlrmchlsmth,attention,2026-03-19,"bug, ready, v1, nvidia",58,1,2,2,vllm/v1/attention/backends/mla/cutlass_mla.py | vllm/v1/attention/backends/mla/flashinfer_mla.py,,ef2c4f778df5aa07a44e663330e2dfdc16927d2a,https://github.com/vllm-project/vllm/pull/37442
90,CANDIDATE,,runtime_bug,#37024,[bug] Fix deadlock with pause resume and collective_rpc,hao-aaron,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat,engine,2026-03-19,"bug, ready, v1",5,1,1,1,vllm/v1/engine/core.py,,6accb21f2a9aa2411a2eb23f96ac90828554f3f4,https://github.com/vllm-project/vllm/pull/37024
90,CANDIDATE,,runtime_bug,#37873,[Bugfix] RoBERTa position_id accumulation in CUDA graph padding region,yanghui1-arch,Isotr0py,gemini-code-assist; Isotr0py,worker,2026-03-23,"bug, ready, v1, nvidia",2,0,1,1,vllm/v1/worker/gpu_model_runner.py,,7151ae6528805ad474745c10516a328a36978de9,https://github.com/vllm-project/vllm/pull/37873
87,CANDIDATE,,runtime_bug,#35219,[BUGFIX][Mamba][Qwen3.5] Zero freed SSM cache blocks on GPU,vadiklyutiy,ywang96,gemini-code-assist; benchislett; vadiklyutiy; pavanimajety; LucasWilkinson; heheda12345; NickLucche; tdoublep; ywang96,"attention, scheduler, worker",2026-03-10,"bug, ready, v1, qwen, ready-run-all-tests",287,8,9,10,vllm/utils/math_utils.py | vllm/v1/core/kv_cache_manager.py | vllm/v1/core/sched/output.py | vllm/v1/core/sched/scheduler.py | vllm/v1/core/single_type_kv_cache_manager.py | vllm/v1/kv_cache_interface.py | vllm/v1/worker/gpu_model_runner.py | vllm/v1/worker/gpu_worker.py | vllm/v1/worker/utils.py,vllm/v1/attention/backend.py,4ff8c3c8f9ece010a1d0e376f5cc1b468b95f366,https://github.com/vllm-project/vllm/pull/35219
86,CANDIDATE,,runtime_bug,#34783,[BugFix] Fix implicit and incorrect assumption on ECConnector is_producer,furionw,NickLucche,gemini-code-assist; ywang96; NickLucche; fake0fan; furionw; njhill; herotai214,"distributed, engine, scheduler, worker",2026-03-04,"bug, documentation, ready, v1, kv-connector",125,33,7,8,tests/v1/core/test_scheduler.py | tests/v1/ec_connector/unit/test_ec_example_connector.py | vllm/distributed/ec_transfer/ec_connector/example_connector.py | vllm/v1/core/sched/scheduler.py | vllm/v1/engine/core.py | vllm/v1/executor/ray_executor.py | vllm/v1/worker/gpu_model_runner.py,examples/online_serving/ec_both_encoder/ec_both_encoder.sh,6aa6ad8992a928777f840a843f897ed4cb04c763,https://github.com/vllm-project/vllm/pull/34783
85,CANDIDATE,,runtime_bug,#34818,[Bugfix] Fix Basic Models Test,MatthewBonanni,vllm-bot,gemini-code-assist; DarkLight1337; MatthewBonanni; mgoin; LucasWilkinson,"attention, config, engine, kernels, worker",2026-02-19,"bug, speculative-decoding, ready, v1, multi-modality, ci-failure, nvidia",174,220,12,14,tests/models/multimodal/processing/test_tensor_schema.py | tests/models/utils.py | tests/v1/spec_decode/test_eagle.py | vllm/config/cache.py | vllm/config/vllm.py | vllm/platforms/cuda.py | vllm/platforms/interface.py | vllm/v1/engine/core.py | vllm/v1/executor/multiproc_executor.py | vllm/v1/executor/ray_executor.py | vllm/v1/executor/uniproc_executor.py | vllm/v1/worker/gpu_model_runner.py,vllm/model_executor/layers/attention/chunked_local_attention.py | vllm/model_executor/layers/attention/mla_attention.py,662205d34eb1bb42228768d7a69a1ac4abf38c89,https://github.com/vllm-project/vllm/pull/34818
85,CANDIDATE,,runtime_bug,#34552,[BugFix] Add support for MTP num_speculative_tokens > 1 with sparse MLA,LucasWilkinson,vllm-bot,gemini-code-assist; LucasWilkinson; MatthewBonanni; benchislett,"attention, kernels, spec_decode, worker",2026-03-03,"bug, speculative-decoding, ready, v1",258,195,6,7,tests/v1/spec_decode/test_eagle.py | tests/v1/spec_decode/test_mtp.py | vllm/v1/attention/backends/mla/indexer.py | vllm/v1/spec_decode/eagle.py | vllm/v1/worker/gpu_model_runner.py | vllm/v1/worker/utils.py,vllm/model_executor/layers/sparse_attn_indexer.py,28ef9ba399340ea7013df8cd1c359b07acc0a302,https://github.com/vllm-project/vllm/pull/34552
82,CANDIDATE,,runtime_bug,#32149,[Bugfix] Fix missing scale passing for encoder Triton Attention implementation ,Isotr0py,DarkLight1337,gemini-code-assist; DarkLight1337; Isotr0py,attention,2026-01-12,"documentation, ready, v1",13,27,3,4,examples/offline_inference/basic/embed.py | examples/offline_inference/basic/score.py | vllm/v1/attention/backends/triton_attn.py,vllm/v1/attention/ops/triton_prefill_attention.py,9dbe1fe960f9931a262c88b4082aa7551cf7dfc0,https://github.com/vllm-project/vllm/pull/32149
82,CANDIDATE,,runtime_bug,#37054,"[Bugfix] Fix KV scales inconsistency in fp8 MLA & FlashInfer kv_cache_dtype ""auto"" leading to gibberish",andylolu2,MatthewBonanni,gemini-code-assist; andylolu2; MatthewBonanni,attention,2026-03-18,"bug, documentation, ready, v1, nvidia",71,43,6,8,tests/v1/attention/test_mla_backends.py | tests/v1/attention/test_sparse_mla_backends.py | vllm/v1/attention/backends/flashinfer.py | vllm/v1/attention/backends/mla/cutlass_mla.py | vllm/v1/attention/backends/mla/flashinfer_mla.py | vllm/v1/attention/backends/mla/triton_mla.py,tests/v1/attention/test_trtllm_attention_integration.py | vllm/v1/attention/backends/mla/flashinfer_mla_sparse.py,577df69b26491aaa8f3fef2ea44d6ac256172032,https://github.com/vllm-project/vllm/pull/37054
